,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
147,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,683 ,campanile,' 5975 roswell rd. ',atlanta,404-256-1675,american,4 ,0
148,yama,'12 e. 12th st. ',` new york ',212/620 -4020,american,35 ,chopstix,' 4279 roswell rd. ',` new york city ',404/264 -9546,japanese,654 ,0
149,` smith & wollensky ',' 797 third ave. ',` new york ',212-753-1530,american,62 ,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,steakhouses,24 ,0
150,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105 ,` madame ching \ 's ',' 816 folsom st. ',` las vegas ',702-894-7111,mediterranean,105 ,0
151,` carmine \ 's ',' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479 ,` annie \ 's thai castle ',' 5975 roswell rd. ',` new york city ',212-362-2200,italian,28 ,0
152,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,californian,102 ,` dining room ritz-carlton buckhead ','22 hawthorne st. ',atlanta,404/237 -2700,international,89 ,0
153,` antonio \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660 ,` fiore rotisserie & grille ',' 402 w. 44th st. ',` new york ',' 212 / 921-9494 ',caribbean,66 ,0
154,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,steakhouses,449 ,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',415/362 -0404,` french ( new ) ',72 ,0
155,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,felidia,' 790 ponce de leon ave. ',` new york ',404-876-6161,` coffee shops ',33 ,0
156,` sparks steak house ',' 200 e. 54th st. ',` new york city ',212/486 -9592,american,373 ,` canter \ 's ',' 210 e. 46th st. ',` los angeles ',212-687-4855,steakhouses,641 ,0
157,'em eril \ 's new orleans fish house ',' 3200 las vegas blvd. s ',` las vegas ',702-891-7374,asian,67 ,` benita \ 's frites ',' 3799 las vegas blvd. s. ',` santa monica ',310/451 -0616,american,659 ,0
158,moongate,' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,666 ,` sterling brunch ',' 3400 las vegas blvd. s. ',` las vegas ',702-791-7352,chinese,673 ,0
159,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,french,104 ,` la folie ',' 155 w. 51st st. ',` new york ',212-489-1515,` french ( new ) ',104 ,0
160,` gallagher \ 's ','21 w. 52nd st. ',` new york ',212-582-7200,american,254 ,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',` new york city ',404/876 -1800,southern/soul,23 ,0
161,` hard rock cafe ',' 221 w. 57th st. ',` new york ',212/489 -6565,american,261 ,` edison cafe ',' 228 w. 47th st. ',` new york ',212-840-5000,diners,611 ,0
162,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405 ,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,french,89 ,0
163,` four seasons grill room ','99 e. 52nd st. ',` new york ',212/754 -9494,american,34 ,granita,'21 w. 52nd st. ',` new york city ',212-582-7200,` american ( new ) ',23 ,0
164,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` sparks steak house ',' 210 e. 46th st. ',` new york ',718-522-5200,` american ( new ) ',641 ,0
165,` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york city ',212/688 -6525,french,40 ,` la cote basque ','60 w. 55th st. ',` las vegas ',212-688-6525,steakhouses,667 ,0
166,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90 ,` cafe bizou ',' 3434 peachtree rd. ne ',` sherman oaks ',404-237-2700,` french bistro ',3 ,0
167,vong,' 200 e. 54th st. ',` new york city ',212/486 -9592,` french bistro ',373 ,` moose \ 's ',' 160 e. 64th st. ',` san francisco ',212-223-5656,` american ( new ) ',38 ,0
168,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,746 ,tomtom,' 1517 polk st. ',` san francisco ',415-673-1101,seafood,422 ,0
169,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310/246 -1501,american,0 ,` bistro roti ','56 e. andrews dr. nw ',` los angeles ',415/495 -6500,steakhouses,0 ,0
170,` virgil \ 's ',' 182 w. 58th st. ',` new york city ',' 212 / 921-9494 ',russian,66 ,petrossian,' 9001 santa monica blvd. ',` w. hollywood ',212-245-2214,steakhouses,52 ,0
171,` island spice ',' 402 w. 44th st. ',` new york ',212/489 -7212,italian,316 ,` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york city ',212-765-1737,caribbean,37 ,0
172,` dante \ 's down the hatch buckhead ',' 3434 peachtree rd. ne ',atlanta,404/266 -1600,continental,90 ,` ritz-carlton dining room ( buckhead ) ',' 224 ponce de leon ave. ',atlanta,404-237-2700,` american ( new ) ',86 ,0
173,` ruth \ 's chris steak house ( los angeles ) ',' 414 n. beverly dr. ',` beverly hills ',310/274 -0101,american,149 ,` tre visi ',' 3570 las vegas blvd. s ',` las vegas ',310-859-8744,steakhouses,593 ,0
174,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,641 ,` sparks steak house ',' 210 e. 46th st. ',` new york city ',212-687-4855,continental,70 ,0
175,` pacific dining car ',' 6th st. ',` los angeles ',415-252-7373,american,153 ,` ti couz ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,french,748 ,0
176,` michael \ 's ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` dining room ritz-carlton buckhead ',' 3595 las vegas blvd. s. ',` las vegas ',404/237 -2700,continental,664 ,0
177,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 ,petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,russian,611 ,0
178,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,` coffee shops/diners ',433 ,` chin \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702-733-8899,chinese,67 ,0
179,` la folie ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463 ,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',415-776-5577,` french ( new ) ',104 ,0
180,` la grotta ',' 2637 peachtree rd. . peachtree house condominium ',atlanta,404-231-1368,italian,85 ,darbar,'44 w. 56th st. ',atlanta,212/223 -7575,indian,318 ,0
181,` camille \ 's ',' 2450 broadway ',atlanta,404/872 -7203,italian,388 ,` carmine \ 's ',' 6703 melrose ave. ',` los angeles ',213-651-3361,italian,28 ,0
182,'21 club ','21 w. 52nd st. ',` new york city ',212/582 -7200,american,23 ,` tre visi ','21 w. 52nd st. ',` las vegas ',212-582-7200,` american ( new ) ',23 ,0
183,` philippe \ 's the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17 ,` philippe the original ',' 4274 peachtree rd. ',chinatown,404/350 -6755,continental,682 ,0
184,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,seafood,423 ,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',702-252-7697,` coffee shops ',658 ,0
185,` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,` french bistro ',3 ,` cafe bizou ',' 1186 n. highland ave. ',` sherman oaks ',310-545-5177,diners,599 ,0
186,patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16 ,` wollensky \ 's grill ',' 5955 melrose ave. ',` new york city ',213-467-1108,french,653 ,0
187,` bertolini \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702/735 -4663,italian,427 ,` tre visi ',' 701 stone canyon rd. ',` las vegas ',702-891-7331,californian,674 ,0
188,` camille \ 's ',' 1186 n. highland ave. ',` manhattan beach ',404/872 -7203,diners,388 ,` pinot bistro ',' 1305 highland ave. ',encino,818/990 -0500,` hot dogs ',599 ,0
189,pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54 ,` michael \ 's ( las vegas ) ','95 ave. a ',` new york city ',702/734 -0410,seafood,54 ,0
190,` the bacchanal ',' 3400 las vegas blvd. s. ',` las vegas ',702/731 -7525,` only in las vegas ',666 ,moongate,' 255 courtland st. ',atlanta,404/221 -6362,continental,87 ,0
191,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15 ,` palm the ( los angeles ) ',' 648 bush st. ',` new york ',415-989-7154,steakhouses,15 ,0
192,toulouse,' b peachtree rd. ',atlanta,404/351 -9533,southwestern,92 ,nava,' 3060 peachtree rd. ',atlanta,702-891-7331,southwestern,68 ,0
193,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,` french ( new ) ',106 ,` masa \ 's ',' 126 clement st. ',` san francisco ',415-989-7154,` french ( new ) ',94 ,0
194,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,` mary mac \ 's tea room ',' 405 e. 58th st. ',atlanta,404-876-1800,southern/soul,86 ,0
195,felidia,' 243 e. 58th st. ',` new york ',212-758-1479,italian,33 ,` cafe lalo ',' 243 e. 58th st. ',` new york city ',212/472 -4488,italian,33 ,0
196,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,27 ,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',415-777-9779,californian,102 ,0
197,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702/385 -7111,asian,442 ,orso,' 322 w. 46th st. ',` new york city ',702-385-4011,steakhouses,641 ,0
198,` restaurant katsu ',' 1972 hillhurst ave. ',` los angeles ',213/665 -1891,asian,10 ,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` los feliz ',213-665-1891,japanese,10 ,0
199,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york ',212-921-9494,asian,66 ,` art \ 's deli ',' 12224 ventura blvd. ',` new york city ',818-762-1221,bbq,1 ,0
200,` monkey bar ','60 e. 54th st. ',` new york ',212-307-7311,american,24 ,aquavit,' 23725 w. malibu rd. ',malibu,310-456-0488,scandinavian,8 ,0
201,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 3145 las vegas blvd. s. ',` las vegas ',702/791 -7111,` french ( new ) ',56 ,0
202,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432 ,` buzio \ 's in the rio ','55 e. 54th st. ',` las vegas ',212/753 -9015,seafood,342 ,0
203,` steak house the ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72 ,` les celebrites ',' 2880 las vegas blvd. s. ',` new york ',702-734-0410,steakhouses,72 ,0
204,` virgil \ 's ',' 402 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66 ,` island spice ',' 243 e. 58th st. ',` new york ',212/758 -1479,caribbean,37 ,0
205,` chin \ 's ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68 ,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,asian,67 ,0
206,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702-731-7110,continental,70 ,` palace court ',' 155 w. 58th st. ',` new york ',212/245 -2214,` french ( new ) ',52 ,0
207,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393 ,` ritz-carlton dining room ( buckhead ) ','21 w. 52nd st. ',` new york city ',404-237-2700,` american ( new ) ',23 ,0
208,aquavit,'13 w. 54th st. ',` new york ',212-759-5941,continental,24 ,oceana,'55 e. 54th st. ',` san francisco ',415-399-0499,seafood,50 ,0
209,pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54 ,pisces,' 5322 geary blvd. ',` new york city ',212-260-6660,seafood,103 ,0
210,` bone \ 's ',' 3330 piedmont rd. ',atlanta,404/237 -2663,american,76 ,soto,' 1087 green st. ',roswell,415/362 -8286,southern/soul,495 ,0
211,lutece,' 249 e. 50th st. ',` new york city ',212/752 -2225,french,44 ,lutece,' 249 e. 50th st. ',` las vegas ',212-752-2225,` french ( classic ) ',44 ,0
212,` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',russian,66 ,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47 ,0
213,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479 ,` buccaneer bay club ',' 2199 broadway ',` las vegas ',212-874-2780,cuban,622 ,0
214,` dix et sept ',' 181 w. 10th st. ',` new york ',212/645 -8023,french,228 ,` bone \ 's ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52 ,0
215,` hedgerose heights inn ',' 4199 paces ferry rd. ',atlanta,770-432-2663,international,684 ,canoe,' 340 stockton st. ',atlanta,415/955 -5555,` american ( new ) ',98 ,0
216,aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24 ,felidia,'13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,33 ,0
217,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,` american ( new ) ',35 ,` gotham bar & grill ','12 e. 12th st. ',` las vegas ',702/733 -8899,eclectic,35 ,0
218,mikado,' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,asian,446 ,` tre visi ',' 1397 n. highland ave. ',atlanta,404/874 -2626,caribbean,674 ,0
219,citrus,' 6703 melrose ave. ',` los angeles ',213-857-0034,californian,6 ,citrus,' 3393 peachtree rd. ',` los angeles ',404-231-1368,californian,422 ,0
220,` uncle bill \ 's pancake house ',' 1305 highland ave. ',atlanta,310-545-5177,diners,413 ,` gramercy tavern ','46 e. 29th st. ',` manhattan beach ',212/679 -5535,asian,36 ,0
221,lutece,' 249 e. 50th st. ',` new york ',212-752-2225,` french ( classic ) ',44 ,lutece,' 210 e. 46th st. ',` new york city ',212/486 -9592,american,373 ,0
222,` philippe the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17 ,` bertolini \ 's ',' 1001 n. alameda st. ',` las vegas ',213-628-3781,cafeterias,70 ,0
223,bistro,' 3400 las vegas blvd. s ',` las vegas ',702-894-7350,continental,429 ,` buccaneer bay club ',' 3300 las vegas blvd. s. ',` san francisco ',415-221-5262,continental,657 ,0
224,campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,american,4 ,'em eril \ 's new orleans fish house ',' 3570 las vegas blvd. s ',` los angeles ',702-891-7374,californian,4 ,0
225,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,steakhouses,667 ,'21 club ',' 3200 las vegas blvd. s. ',` new york city ',702-893-0703,` french ( classic ) ',623 ,0
226,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` bistro the ','56 e. andrews dr. nw ',brooklyn,404-231-5733,` american ( new ) ',56 ,0
227,` grill on the alley ',' 9560 dayton way ',` los angeles ',310-276-0615,american,9 ,boulevard,' 1505 mission st. s. ',` beverly hills ',818-799-4774,` american ( traditional ) ',594 ,0
228,oceana,'55 e. 54th st. ',` new york ',212-759-5941,seafood,50 ,oceana,' 11705 national blvd. ',` new york city ',310-815-1290,seafood,556 ,0
229,` fiore rotisserie & grille ',' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73 ,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702-252-7702,italian,671 ,0
230,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,diners,76 ,` rae \ 's ',' 2901 pico blvd. ',atlanta,310-828-7937,international,589 ,0
231,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 3393 peachtree rd. ',atlanta,718-522-5200,` american ( new ) ',56 ,0
232,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,seafood,425 ,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,californian,6 ,0
233,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,helmand,' 2090 broadway ',brooklyn,718-522-5200,` american ( new ) ',614 ,0
234,postrio,' 1702 post st. ',` san francisco ',415-776-7825,asian,109 ,` pano \ 's and paul \ 's ',' 4199 paces ferry rd. ',atlanta,404/261 -3662,` american ( new ) ',684 ,0
235,` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',` new york ',212/315 -1726,mediterranean,64 ,` uncle nick \ 's ',' 2355 peachtree rd. ne ',` new york city ',404/351 -9533,french,64 ,0
236,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106 ,` brasserie le coze ',' 3434 peachtree rd. ',atlanta,404-266-1440,` french bistro ',106 ,0
237,` buccaneer bay club ',' 3120 las vegas blvd. s ',` las vegas ',702-894-7350,mexican,444 ,valentino,' 3115 pico blvd. ',` las vegas ',310/829 -4313,continental,657 ,0
238,dawat,' 210 e. 58th st. ',` new york city ',212/355 -7555,asian,32 ,dawat,' 22nd street grill 25 22nd ',` st. hermosa beach ',212-355-7555,french,32 ,0
239,` le marais ',' 150 w. 46th st. ',` new york ',212-921-9494,american,290 ,` dining room ritz-carlton buckhead ',' 152 w. 44th st. ',atlanta,404/237 -2700,bbq,66 ,0
240,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105 ,` lulu restaurant-bis-cafe ',' 4750 w. sahara ave. ',` las vegas ',415-495-5775,mediterranean,105 ,0
241,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,american,102 ,` lillie langtry \ 's ','22 hawthorne st. ',` las vegas ',702/385 -7111,californian,102 ,0
242,montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49 ,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` american ( new ) ',23 ,0
243,` georgia grille ',' 2290 peachtree rd. ',atlanta,404/352 -3517,american,81 ,` georgia grille ',' 246 w. 4th st. at charles st. ',atlanta,404-352-3517,southwestern,81 ,0
244,` union square cafe ','21 e. 16th st. ',` new york ',212-243-4020,american,65 ,` union square cafe ',' 322 w. 46th st. ',` new york city ',212/489 -7212,steakhouses,65 ,0
245,` fenix at the argyle ',' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7 ,'em press court ',' 3595 las vegas blvd. s. ',` w. hollywood ',213-848-6677,` french ( new ) ',664 ,0
246,` rainbow room ','30 rockefeller plaza ',` new york ',212/632 -5000,` or 212/632 -5100 american ',55 ,` rainbow room ',' 3570 las vegas blvd. s ',` new york city ',212-632-5000,` american ( new ) ',55 ,0
247,toulouse,' b peachtree rd. ',atlanta,404/351 -9533,french,92 ,toulouse,' 1931 peachtree rd. ',atlanta,404-351-9533,` french ( new ) ',85 ,0
248,` lombardi \ 's ','32 spring st. ',` los angeles ',213/628 -6717,asian,147 ,` la grotta ',' 2637 peachtree rd. . peachtree house condominium ',atlanta,212-941-7994,italian,85 ,0
249,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,asian,32 ,bolo,' 210 e. 58th st. ',` new york city ',212/228 -2200,indian,32 ,0
250,aquavit,'13 w. 54th st. ',` new york city ',212/307 -7311,continental,24 ,aquavit,' 889 w. peachtree st. ',atlanta,212-307-7311,scandinavian,24 ,0
251,` ruth \ 's chris ',' 155 w. 51st st. ',` new york city ',212/245 -9600,american,338 ,` le bernardin ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',41 ,0
252,` cafe bizou ',' 11288 ventura blvd. ',` sherman oaks ',818-508-7017,french,3 ,` sushi nozawa ',' 102 5th ave. between 15th and 16th sts . ',` studio city ',212-807-7400,japanese,595 ,0
253,` la grenouille ','21 w. 52nd st. ',` new york ',212-752-1495,american,23 ,` ritz-carlton dining room ( san francisco ) ',' 3 e. 52nd st. ',` new york city ',415-296-7465,` french ( classic ) ',623 ,0
254,mikado,' 3400 las vegas blvd. s ',` las vegas ',702-891-7374,seafood,659 ,'em eril \ 's new orleans fish house ',' b peachtree rd. ',` las vegas ',404/351 -9533,steakhouses,709 ,0
255,tomtom,' 3393 peachtree rd. ',atlanta,404-240-1984,southwestern,422 ,` chin \ 's ',' 3060 peachtree rd. ',atlanta,702-733-8899,chinese,706 ,0
256,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,american,98 ,` campton place ',' 152 w. 52nd st. ',` san francisco ',212-582-7200,american,276 ,0
257,lespinasse,' 2 e. 55th st. ',` new york ',212-339-6719,asian,43 ,palisades,' 2 e. 55th st. ',` new york city ',404/350 -6755,continental,43 ,0
258,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,californian,4 ,helmand,' 178 broadway ',brooklyn,213-938-1447,steakhouses,4 ,0
259,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,felidia,' 243 e. 58th st. ',atlanta,212/758 -1479,southern/soul,86 ,0
260,lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,asian,43 ,` lespinasse ( new york city ) ',' 2 e. 55th st. ',` las vegas ',212-339-6719,seafood,43 ,0
261,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4 ,bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,91 ,0
262,lespinasse,' 2 e. 55th st. ',` new york ',212-371-8844,american,60 ,` shun lee palace ',' 155 e. 55th st. ',` new york city ',702-739-4651,chinese,673 ,0
263,` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,coffeehouses,26 ,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` new york city ',212-496-6031,seafood,26 ,0
264,jiraffe,' 10250 santa monica blvd. ',` santa monica ',310/788 -,` dive american ',558 ,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',415/989 -7154,californian,106 ,0
265,` hotel bel-air ',' 701 stone canyon rd. ',` bel air ',310/472 -1211,californian,2 ,citrus,' 701 stone canyon rd. ',` bel air ',310-472-1211,californian,6 ,0
266,lutece,' 2 e. 55th st. ',` new york city ',212/752 -2225,french,44 ,` lespinasse ( new york city ) ',' 224 ponce de leon ave. ',atlanta,404-892-0193,asian,43 ,0
267,` bertolini \ 's ',' 3645 las vegas blvd. s. ',` las vegas ',702-739-4651,italian,427 ,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404/237 -2700,eclectic,673 ,0
268,` philippe \ 's the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17 ,` philippe the original ',' 128 e. fremont st. ',` las vegas ',213-628-3781,asian,17 ,0
269,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102 ,` original pancake house ( at ) ','22 hawthorne st. ',atlanta,415-777-9779,californian,102 ,0
270,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702-734-0410,` coffee shops/diners ',433 ,` steak house the ',' 816 folsom st. ',` las vegas ',415/495 -5775,steakhouses,72 ,0
271,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12 ,` bertolini \ 's ',' 2880 las vegas blvd. s. ',` los angeles ',213-655-8880,` french bistro ',427 ,0
272,` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',` manhattan beach ',404/875 -7775,diners,413 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` new york city ',310-545-5177,italian,599 ,0
273,toulouse,' 293-b peachtree rd. ',atlanta,404-351-9533,french,92 ,toulouse,' 3145 las vegas blvd. s. ',atlanta,702-733-4524,` coffee shops/diners ',92 ,0
274,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 228 w. 52nd st. ',brooklyn,212/245 -5336,` american ( new ) ',56 ,0
275,lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43 ,` lespinasse ( new york city ) ',' 2 e. 55th st. ',` new york city ',212/683 -3333,asian,44 ,0
276,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95 ,` hard rock cafe ',' 252 california st. ',` new york city ',212-840-5000,` american ( new ) ',261 ,0
277,` fifty seven fifty seven ','57 w. 58th st. ',` new york city ',212/758 -5757,american,239 ,` smith & wollensky ',' 201 e. 49th st. ',` new york city ',212-371-7777,seafood,45 ,0
278,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404/266 -1600,continental,90 ,` l \ ` orangerie ',' 903 n. la cienega blvd. ',atlanta,310/652 -9770,french,11 ,0
279,toulouse,' b peachtree rd. ',atlanta,404/351 -9533,southwestern,92 ,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,` ext 6108 international ',706 ,0
280,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310/246 -1501,american,0 ,'em eril \ 's new orleans fish house ',' 3555 las vegas blvd. s ',` los angeles ',310-246-1501,steakhouses,0 ,0
281,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70 ,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',404/264 -1163,steakhouses,709 ,0
282,` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,` american ( new ) ',78 ,` buckhead diner ',' 3073 piedmont rd. ',` new york city ',212/355 -7555,asian,44 ,0
283,montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',` french bistro ',49 ,` palace court ',' 239 w. broadway ',` new york city ',212-219-2777,continental,659 ,0
284,` georgia grille ',' 2290 peachtree rd. ',atlanta,404/352 -3517,american,81 ,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',404-352-3517,southwestern,81 ,0
285,` bally \ 's big kitchen ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,buffets,424 ,` michael \ 's ( las vegas ) ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,664 ,0
286,granita,' 23725 w. malibu rd. ',malibu,310-456-0488,californian,8 ,` virgil \ 's real bbq ',' 23725 w. malibu rd. ',` new york ',212-921-9494,bbq,8 ,0
287,lutece,' 249 e. 50th st. ',` new york city ',212/688 -4190,italian,195 ,` sea grill ',' 102 fifth ave. ',` new york ',212-752-2225,southwestern,345 ,0
288,aquavit,'13 w. 54th st. ',` new york city ',212/307 -7311,continental,24 ,aquavit,' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,scandinavian,24 ,0
289,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,` french ( classic ) ',421 ,` le colonial ',' 8783 beverly blvd. ',atlanta,404-659-0400,asian,91 ,0
290,march,' 182 w. 58th st. ',` new york ',212/754 -6272,american,52 ,granita,' 23725 w. malibu rd. ',` new york city ',212-245-2214,russian,8 ,0
291,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,asian,14 ,` peter luger steak house ',' 732 broadway ',` beverly hills ',718-387-7400,steakhouses,637 ,0
292,patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16 ,patina,' 3799 las vegas blvd. s. ',` los angeles ',702-891-7349,californian,429 ,0
293,` camille \ 's ',' 1397 n. highland ave. ',atlanta,404-876-0676,italian,388 ,` second street grill ',' 129 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',84 ,0
294,` ritz-carlton cafe ( atlanta ) ',' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410 ,` uncle nick \ 's ',' 747 ninth ave. ',atlanta,212-245-7992,` american ( new ) ',711 ,0
295,pisces,'95 ave. a ',` new york ',212/260 -6660,seafood,54 ,` cafe roma ',' 3500 las vegas blvd. s. ',` new york city ',212-260-6660,` coffee shops/diners ',54 ,0
